;titulo;valor;data;skill;pais
10;Curso de programação em Python iniciantes;USD 100 - 250;20 de Março de 2023 08:23;['JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'Java', 'Node.js', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'JavaScript', 'MySQL', 'API', 'CSS', 'Django', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
11;Implementação do Dialogflow no Octadesk;USD 250 - 500;20 de Março de 2023 01:21;['JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'Java', 'Node.js', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'JavaScript', 'MySQL', 'API', 'CSS', 'Django', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
12;Criar Um Robô De Cassino 100% Automatico Roleta Ou Aviator;USD 100 - 250;18 de Março de 2023 23:30;['JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'Java', 'Node.js', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'JavaScript', 'MySQL', 'API', 'CSS', 'Django', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
13;Web scraping;USD 250 - 500;18 de Março de 2023 22:08;['JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'Java', 'Node.js', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'JavaScript', 'MySQL', 'API', 'CSS', 'Django', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
14;Sistema de Multiplos Atendimentos pelo Whatsapp;USD 1.000 - 3.000;18 de Março de 2023 19:54;['JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'Java', 'Node.js', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'JavaScript', 'MySQL', 'API', 'CSS', 'Django', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
15;Auxílio/Mentoria Api de web scraping em Python;USD 100 - 250;15 de Março de 2023 19:58;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
16;Preciso de um chatbot e um dashboard.;USD 250 - 500;15 de Março de 2023 16:36;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
17;Aprender e ganhar;USD 1.000 - 3.000;15 de Março de 2023 14:34;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
18;Criptografar arquivos python;USD 100 - 250;15 de Março de 2023 14:25;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
19;Aulas de Estátistica, Probabilidade e Teste de Hipoteses;USD 100 - 250;15 de Março de 2023 14:16;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
20;Desenvolvimento de um projeto de Machine Learning para identificar cores em uma imagem e desenhar uma linha.;USD 100 - 250;15 de Março de 2023 13:40;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
21;Preciso fazer o deploy de um app django em um servidor dedicado linux com Centos;USD 100 - 250;15 de Março de 2023 12:35;['JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP'];Brasil
22;Fluxograma para Mentorados usando o Notion;USD 250 - 500;13 de Março de 2023 14:18;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
23;Integração formulario quizz de site com chat gpt;USD 500 - 1.000;13 de Março de 2023 07:45;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
24;Tenho Aplicativo comercial fiscal, Em Delphi que adicionar novas funções, Trabalhar Com Servidor (Controle De Licença);USD 100 - 250;13 de Março de 2023 01:07;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
25;Instalar um programa do github;USD 50 - 100;13 de Março de 2023 00:42;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
26;Correção de 1(uma) rotina em Python em interface com whatsapp;USD 100 - 250;12 de Março de 2023 22:38;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
27;Projeto Nodejs automação navegador;USD 250 - 500;12 de Março de 2023 18:02;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
28;Programa de desktop para uso pessoal;USD 250 - 500;12 de Março de 2023 03:52;['C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'Node.js', 'C', 'Java', 'Python'];Brasil
29;Bot de mensagens para Telegram;USD 250 - 500;09 de Março de 2023 18:05;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
30;Busco alguém para me ajudar a desenvolver uma Plataforma de dropshipping (não é Loja);USD 250 - 500;09 de Março de 2023 17:03;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
31;Projeto para um aplicativo desktop para gerenciar chaves;USD 100 - 250;09 de Março de 2023 14:59;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
32;Programa  comercial, orçamento e projeto.;USD 1.000 - 3.000;09 de Março de 2023 14:12;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
33;Desenvolvedor python - Soft coleta e separação de dados.;USD 250 - 500;09 de Março de 2023 12:23;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
34;Desenvolver portal Integração com Mercado livre;USD 1.000 - 3.000;08 de Março de 2023 19:46;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
35;Desenvolvimento de site de gestão de notas escolar;USD 250 - 500;08 de Março de 2023 18:19;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'HTML5', 'Python', 'Lojas Virtuais (e-commerce)', 'Java', 'Python', 'HTML', 'JavaScript', 'C'];Brasil
36;Calculadora de vendas de produto e Serviço;USD 100 - 250;07 de Março de 2023 15:52;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
37;Manutenação de Website em Pytnon - Django;USD 15 - 45 / hora;07 de Março de 2023 15:19;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
38;Auxilio Para Um Trabalho De Conclusão De Curso;Mais de USD 3.000;07 de Março de 2023 00:58;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
39;Bi que compara as informações dos nossos materiais com o ciclo de vida do site do fabricante;USD 250 - 500;06 de Março de 2023 23:39;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
40;Banco de dados de apostas esportivas - bet (Python);USD 250 - 500;06 de Março de 2023 22:50;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
41;Desenvolvedor Full Stack;USD 1.000 - 3.000;06 de Março de 2023 17:58;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
42;Detecção de Objetos/Facial usando Python e Yolo;USD 250 - 500;06 de Março de 2023 12:44;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python', 'JavaScript', 'MySQL', 'PHP', 'MySQL', 'Python'];Brasil
43;Script de Automatização de Processo;USD 250 - 500;02 de Março de 2023 18:49;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
44;Plataforma no estilo Tiktok. Desenvolver em bubble.;Mais de USD 3.000;02 de Março de 2023 03:33;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
45;Criar um bot de telegram muito simples vai precisar mandar apenas 2 mensagens;Menos de USD 50;02 de Março de 2023 01:40;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
46;Implementação e Modificações em Php;Mais de USD 3.000;02 de Março de 2023 00:11;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
47;Desenvolver um aplicativo;USD 1.000 - 3.000;01 de Março de 2023 22:03;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
48;Desenvolvimento de software de captura de imagem por streaming. Análise De Imagem.;USD 1.000 - 3.000;01 de Março de 2023 21:34;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
49;Ds9 food;USD 1.000 - 3.000;01 de Março de 2023 17:33;['HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'C', 'Java', 'Python'];Brasil
50;Sistema web de controle de combustivel;USD 1.000 - 3.000;27 de Fevereiro de 2023 02:07;['JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL', 'JavaScript', 'MySQL', 'PHP', 'Python', 'HTML5', 'Python', 'JavaScript'];Brasil
51;Aplicativo para Restaurante;USD 500 - 1.000;27 de Fevereiro de 2023 01:49;['JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL', 'JavaScript', 'MySQL', 'PHP', 'Python', 'HTML5', 'Python', 'JavaScript'];Brasil
52;Video Didatico de Desenho Animado para Criança;USD 250 - 500;27 de Fevereiro de 2023 01:15;['JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL', 'JavaScript', 'MySQL', 'PHP', 'Python', 'HTML5', 'Python', 'JavaScript'];Brasil
53;Preciso criar um banco de dados online e vincular ao meu codigo python para fazer buscas;USD 100 - 250;26 de Fevereiro de 2023 22:19;['JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL', 'JavaScript', 'MySQL', 'PHP', 'Python', 'HTML5', 'Python', 'JavaScript'];Brasil
54;Desenvolva uma aplicação desktop (windows) que gere arquivos txt.;USD 100 - 250;26 de Fevereiro de 2023 21:31;['JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL', 'JavaScript', 'MySQL', 'PHP', 'Python', 'HTML5', 'Python', 'JavaScript'];Brasil
55;Automação Web;USD 250 - 500;26 de Fevereiro de 2023 17:06;['JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL', 'JavaScript', 'MySQL', 'PHP', 'Python', 'HTML5', 'Python', 'JavaScript'];Brasil
