;titulo;valor;data;skill;pais
10;Uber clone;USD 1.000 - 3.000;21 de Março de 2023 06:35;['C', 'Java', 'Python', 'MySQL', 'Android', 'iPhone', 'Python', 'Responsive Web Design', 'JavaScript', 'PHP', 'Linux', 'Python', 'Web Scraping', 'JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python'];Portugal
11;Busca de emails;USD 100 - 250;20 de Março de 2023 21:39;['C', 'Java', 'Python', 'MySQL', 'Android', 'iPhone', 'Python', 'Responsive Web Design', 'JavaScript', 'PHP', 'Linux', 'Python', 'Web Scraping', 'JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
12;Integrar dados de um banco de dados Sql Server com Api de outro Erp;USD 250 - 500;20 de Março de 2023 17:41;['C', 'Java', 'Python', 'MySQL', 'Android', 'iPhone', 'Python', 'Responsive Web Design', 'JavaScript', 'PHP', 'Linux', 'Python', 'Web Scraping', 'JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
13;Extração de informações de nota fiscal;USD 100 - 250;20 de Março de 2023 14:25;['C', 'Java', 'Python', 'MySQL', 'Android', 'iPhone', 'Python', 'Responsive Web Design', 'JavaScript', 'PHP', 'Linux', 'Python', 'Web Scraping', 'JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
14;Curso de programação em Python iniciantes;USD 100 - 250;20 de Março de 2023 08:23;['C', 'Java', 'Python', 'MySQL', 'Android', 'iPhone', 'Python', 'Responsive Web Design', 'JavaScript', 'PHP', 'Linux', 'Python', 'Web Scraping', 'JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
15;Criar Um Robô De Cassino 100% Automatico Roleta Ou Aviator;USD 100 - 250;18 de Março de 2023 23:30;['C', 'Java', 'Python', 'MySQL', 'Android', 'iPhone', 'Python', 'Responsive Web Design', 'JavaScript', 'PHP', 'Linux', 'Python', 'Web Scraping', 'JavaScript', 'MySQL', 'PHP', 'Python', 'Python', 'HTML5', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
16;Criação de storage utilizando wasabi S3;USD 250 - 500;16 de Março de 2023 01:19;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
17;Ferramenta de geração de leads usando o linkedin para extraçao de dados;USD 500 - 1.000;15 de Março de 2023 23:37;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
18;Auxílio/Mentoria Api de web scraping em Python;USD 100 - 250;15 de Março de 2023 19:58;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
19;Preciso de um chatbot e um dashboard.;USD 250 - 500;15 de Março de 2023 16:36;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
20;Aprender e ganhar;USD 1.000 - 3.000;15 de Março de 2023 14:34;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
21;Criptografar arquivos python;USD 100 - 250;15 de Março de 2023 14:25;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
22;Aulas de Estátistica, Probabilidade e Teste de Hipoteses;USD 100 - 250;15 de Março de 2023 14:16;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'API', 'Android', 'API', 'iPhone', 'MySQL', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'Microsoft Excel', 'Análise Financeira', 'Python', 'Estatística'];Brasil
23;Preciso de alguém que crie um programa que puxe dados da api mercado livre;USD 500 - 1.000;13 de Março de 2023 18:56;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
24;Criação projeto integracao Chatgpt via Api com Whatsapp;USD 500 - 1.000;13 de Março de 2023 18:43;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
25;Fluxograma para Mentorados usando o Notion;USD 250 - 500;13 de Março de 2023 14:18;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
26;Integração formulario quizz de site com chat gpt;USD 500 - 1.000;13 de Março de 2023 07:45;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
27;Tenho Aplicativo comercial fiscal, Em Delphi que adicionar novas funções, Trabalhar Com Servidor (Controle De Licença);USD 100 - 250;13 de Março de 2023 01:07;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
28;Instalar um programa do github;USD 50 - 100;13 de Março de 2023 00:42;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
29;Correção de 1(uma) rotina em Python em interface com whatsapp;USD 100 - 250;12 de Março de 2023 22:38;['C', 'Java', 'Python', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'C', 'Java', 'Python', 'JavaScript', 'API', 'HTML', 'Python', 'WordPress', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'Python', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
30;Busco desenvolver python que conheça muito bem django;USD 250 - 500;10 de Março de 2023 04:00;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
31;Gameplay - Multiplayer 1 versus 1;USD 250 - 500;09 de Março de 2023 18:35;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
32;Bot de mensagens para Telegram;USD 250 - 500;09 de Março de 2023 18:05;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
33;Busco alguém para me ajudar a desenvolver uma Plataforma de dropshipping (não é Loja);USD 250 - 500;09 de Março de 2023 17:03;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
34;Projeto para um aplicativo desktop para gerenciar chaves;USD 100 - 250;09 de Março de 2023 14:59;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
35;Programa  comercial, orçamento e projeto.;USD 1.000 - 3.000;09 de Março de 2023 14:12;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
36;Desenvolvedor python - Soft coleta e separação de dados.;USD 250 - 500;09 de Março de 2023 12:23;['Django', 'Python', 'Desenvolvimento Web', 'Docker', 'HTML5', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'JavaScript', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'Android', 'API', 'HTML', 'iOS', 'iPhone', 'JavaScript', 'MySQL', 'PHP', 'Responsive Web Design', 'C', 'Java', 'Python', 'C', 'Java', 'Python'];Brasil
37;Programador para trabalhar inicialmente como freela;USD 15 - 45 / hora;07 de Março de 2023 17:02;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
38;Envio automatico de mensagens de voz (áudio) por Whatsapp;USD 250 - 500;07 de Março de 2023 16:10;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
39;Calculadora de vendas de produto e Serviço;USD 100 - 250;07 de Março de 2023 15:52;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
40;Manutenação de Website em Pytnon - Django;USD 15 - 45 / hora;07 de Março de 2023 15:19;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
41;Auxilio Para Um Trabalho De Conclusão De Curso;Mais de USD 3.000;07 de Março de 2023 00:58;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
42;Bi que compara as informações dos nossos materiais com o ciclo de vida do site do fabricante;USD 250 - 500;06 de Março de 2023 23:39;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
43;Banco de dados de apostas esportivas - bet (Python);USD 250 - 500;06 de Março de 2023 22:50;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python', 'C', 'Java', 'Python', 'JavaScript', 'MySQL', 'API', 'Django', 'Node.js', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
44;Sistema de multi atendimento para whatsapp;USD 250 - 500;03 de Março de 2023 02:10;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
45;Aplicativo Apk;USD 250 - 500;02 de Março de 2023 21:35;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
46;Script de Automatização de Processo;USD 250 - 500;02 de Março de 2023 18:49;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
47;Plataforma no estilo Tiktok. Desenvolver em bubble.;Mais de USD 3.000;02 de Março de 2023 03:33;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
48;Criar um bot de telegram muito simples vai precisar mandar apenas 2 mensagens;Menos de USD 50;02 de Março de 2023 01:40;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
49;Implementação e Modificações em Php;Mais de USD 3.000;02 de Março de 2023 00:11;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
50;Desenvolver um aplicativo;USD 1.000 - 3.000;01 de Março de 2023 22:03;['C', 'Java', 'Python', 'C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP', 'Design Gráfico', 'HTML5', 'MySQL', 'PHP', 'C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico', 'JavaScript', 'Python', 'Frontpage', 'Marketing', 'Desenvolvimento Web', 'Chatbot', 'JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design', 'C', 'Java', 'Python'];Brasil
51;Desenvolvedor Pleno;USD 15 - 45 / hora;27 de Fevereiro de 2023 13:23;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL'];Brasil
52;Modelo de previsão para mercado financeiro;USD 100 - 250;27 de Fevereiro de 2023 02:24;['JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'JavaScript', 'MySQL', 'PHP', 'Python', 'C', 'Java', 'Python', 'C', 'Java', 'Python', 'Escrita de artigos', 'Design Gráfico', 'C', 'Java', 'Python', 'Java', 'Python', 'C#', 'MySQL'];Brasil
